id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
245567413,1a0fbdb6-e7b9-4ab5-bbf2-05e41fa5e0cb,2024-06-15 13:53:46,2024-06-15,2024-06-15 16:53:46 UTC,Brasilia,8602100,felipe2p,Felipe de Paula Pádua,2024-10-04 13:56:02 UTC,2024-10-06 12:07:00 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/245567413,https://inaturalist-open-data.s3.amazonaws.com/photos/438231054/medium.jpeg,,,,2,0,FALSE,2,"Minas Gerais, BR",-221.577.343.197,-451.229.549.203,,,,,30318,,obscured,TRUE,gps,gps,,São Lourenço,Minas Gerais,Brazil,Minas Gerais,São Lourenço,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
246321031,2cf4e73f-1516-4326-9f5d-859b99c57a5c,2024/09/14 12:20,2024-09-14,2024-09-14 15:20:00 UTC,Brasilia,2214772,wesllei,Wesllei Dos Santos,2024-10-08 14:11:43 UTC,2024-10-09 13:18:45 UTC,research,,https://www.inaturalist.org/observations/246321031,https://static.inaturalist.org/photos/439716485/medium.jpeg,,,,2,0,FALSE,,"São Paulo, BR",-235.554.558.522,-461.322.232.444,4962,,,,30175,,obscured,TRUE,,,,Guaratinguetá,São Paulo,Brazil,São Paulo,Guaratinguetá,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
247140332,994ff685-0f34-4353-94b4-13b1f57c9e71,2021/11/14 08:18,2021-11-14,2021-11-14 11:18:00 UTC,Brasilia,7708345,lucasvasconcellos,,2024-10-13 16:16:56 UTC,2025-04-30 21:16:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/247140332,https://inaturalist-open-data.s3.amazonaws.com/photos/441331695/medium.jpeg,,,,3,0,FALSE,,"Rio de Janeiro, BR",-211.500.350.982,-421.447.416.728,309,,,,30415,,obscured,TRUE,,,,Itaperuna,Rio de Janeiro,Brazil,Rio de Janeiro,Itaperuna,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
249376511,53caa253-cad3-4936-b645-c496fd1ba91d,2024/10/25 16:26,2024-10-25,2024-10-25 19:26:00 UTC,Brasilia,1032016,pedro1203,Pedro Henrique Maloso Ramos,2024-10-27 19:17:55 UTC,2024-10-29 09:00:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/249376511,https://inaturalist-open-data.s3.amazonaws.com/photos/445768954/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-235.512.095.847,-461.651.457.647,15,,,,30175,,obscured,TRUE,,,,Mogi das Cruzes,São Paulo,Brazil,São Paulo,Mogi das Cruzes,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
249382196,7d33e174-461b-49ec-81ee-e00c35e390f3,2024/10/25 16:26,2024-10-25,2024-10-25 19:26:00 UTC,Brasilia,1032016,pedro1203,Pedro Henrique Maloso Ramos,2024-10-27 19:49:03 UTC,2025-04-08 00:38:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/249382196,https://inaturalist-open-data.s3.amazonaws.com/photos/445770373/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-235.340.514.641,-46.178.621.727,203,,,,30175,,obscured,TRUE,,,,Mogi das Cruzes,São Paulo,Brazil,São Paulo,Mogi das Cruzes,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
253647130,246fd492-103e-4fc6-926f-5230429e5359,2024/11/30 09:32,2024-11-30,2024-11-30 12:32:00 UTC,Brasilia,5240991,e_tomazelli,,2024-11-30 17:41:22 UTC,2024-12-01 12:30:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/253647130,https://inaturalist-open-data.s3.amazonaws.com/photos/454208888/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-235.224.340.341,-464.469.504.925,196,,,,30175,,obscured,TRUE,,,,Guarulhos,São Paulo,Brazil,São Paulo,Guarulhos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
254026771,8ad38eca-99f4-469f-801b-94c50cb29186,2024-11-30 13:53:35,2024-11-30,2024-11-30 16:53:35 UTC,Brasilia,8247843,ncaquino,Nathaniel Aquino,2024-12-03 19:30:34 UTC,2024-12-10 12:22:54 UTC,research,,https://www.inaturalist.org/observations/254026771,https://static.inaturalist.org/photos/454926256/medium.jpeg,,,,2,0,FALSE,2,"Minas Gerais, BR",-221.367.502.332,-450.857.519.098,203,,,,30318,,obscured,TRUE,,,,São Lourenço,Minas Gerais,Brazil,Minas Gerais,São Lourenço,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
254301716,eaf4f292-eca2-434d-8955-f9f3c70c279c,2024/12/04 14:00,2024-12-04,2024-12-04 17:00:00 UTC,Brasilia,1032016,pedro1203,Pedro Henrique Maloso Ramos,2024-12-06 14:07:58 UTC,2025-04-14 06:58:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/254301716,https://inaturalist-open-data.s3.amazonaws.com/photos/455473710/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-234.197.335.194,-467.490.002.076,31,,,,30175,,obscured,TRUE,,,,São Paulo,São Paulo,Brazil,São Paulo,São Paulo,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
254728675,fe12263e-f412-4c2d-a1ec-e20fabb983da,2024/10/26 07:33,2024-10-26,2024-10-26 10:33:00 UTC,Brasilia,2899624,donmarsille,Don Marsille,2024-12-10 16:21:47 UTC,2025-01-13 17:20:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/254728675,https://inaturalist-open-data.s3.amazonaws.com/photos/456329309/medium.jpeg,,,,1,0,FALSE,,"Rio de Janeiro, BR",-223.842.878.404,-42.420.687.217,3500,,,,30298,,obscured,TRUE,,,,Nova Friburgo,Rio de Janeiro,Brazil,Rio de Janeiro,Nova Friburgo,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
254849667,c2a2b544-1700-4541-aa91-7f65173f64ef,2024-11-26 09:01:58,2024-11-26,2024-11-26 12:01:58 UTC,Brasilia,8826834,ckkodama,,2024-12-11 23:07:51 UTC,2024-12-14 08:33:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/254849667,https://inaturalist-open-data.s3.amazonaws.com/photos/456578248/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-235.103.840.626,-461.400.982.905,4969,,,,30175,,obscured,TRUE,gps,gps,,Guaratinguetá,São Paulo,Brazil,São Paulo,Guaratinguetá,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
257258418,ec52fae7-6f78-4d50-8ad4-e94607f9bd71,2024/10/22 03:54,2024-10-22,2024-10-22 06:54:00 UTC,Brasilia,8858267,mauriciotoledopiza,,2025-01-03 18:00:04 UTC,2025-01-03 21:23:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257258418,https://inaturalist-open-data.s3.amazonaws.com/photos/461439869/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-235.480.579.416,-456.379.642.423,208,,,,30175,,obscured,TRUE,,,,Santa Branca,São Paulo,Brazil,São Paulo,Santa Branca,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
257970736,ad0042f5-131e-430f-a031-2bbff275a0d5,2024/07/21 14:00,2024-07-21,2024-07-21 17:00:00 UTC,Brasilia,6742505,jupit7r,Isa Jupiter,2025-01-09 21:57:39 UTC,2025-04-11 17:18:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/257970736,https://inaturalist-open-data.s3.amazonaws.com/photos/462774673/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-22.826.307.194,-456.937.593.535,244,,,,30237,,obscured,TRUE,,,,Santo Antônio do Pinhal,São Paulo,Brazil,São Paulo,Santo Antônio do Pinhal,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
258057402,60bd5b13-2930-454c-9fc8-dd213df2a397,2024/12/18 08:54,2024-12-18,2024-12-18 11:54:00 UTC,Brasilia,2514697,luisrobe59,Luís Roberto da Silva,2025-01-10 19:06:47 UTC,2025-02-11 03:17:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258057402,https://inaturalist-open-data.s3.amazonaws.com/photos/462939232/medium.jpg,,,,2,0,FALSE,,"São Paulo, BR",-234.530.017.729,-458.510.994.445,1824,,,,30175,,obscured,TRUE,,,,Salesópolis,São Paulo,Brazil,São Paulo,Salesópolis,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
258278948,a26e17de-afc2-49fd-b88c-e39c7790a568,2025-01-12 11:32:16,2025-01-12,2025-01-12 14:32:16 UTC,Brasilia,2887656,fabinho_tol,Fábio Toledo Das Dores,2025-01-12 17:12:17 UTC,2025-02-11 03:16:29 UTC,research,,https://www.inaturalist.org/observations/258278948,https://static.inaturalist.org/photos/463355258/medium.jpeg,,,,1,0,FALSE,2,"São Paulo, BR",-232.908.229.922,-463.698.973.995,203,,,,30196,,obscured,TRUE,gps,gps,,Santa Isabel,São Paulo,Brazil,São Paulo,Santa Isabel,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
258286583,237553be-d7d0-4de1-afaf-5c60e0fd5f64,2024-05-15 22:39:28Z,2024-05-15,2024-05-15 22:39:28 UTC,Brasilia,8856478,aj2359,,2025-01-12 18:37:11 UTC,2025-01-13 12:21:27 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/258286583,https://inaturalist-open-data.s3.amazonaws.com/photos/463370451/medium.jpg,,,,1,0,FALSE,3,"São Paulo, BR",-233.037.501.233,-463.297.963.348,371,,,,30196,,obscured,TRUE,,,,Nazaré Paulista,São Paulo,Brazil,São Paulo,Nazaré Paulista,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
259430256,4f439851-885b-4632-89f9-669086f998a2,2025-01-23 09:35:04,2025-01-23,2025-01-23 12:35:04 UTC,Brasilia,2887656,fabinho_tol,Fábio Toledo Das Dores,2025-01-24 14:16:38 UTC,2025-01-25 12:41:11 UTC,research,,https://www.inaturalist.org/observations/259430256,https://static.inaturalist.org/photos/465704253/medium.jpeg,,,,1,0,FALSE,2,"São Paulo, BR",-236.438.141.188,-457.491.147.114,485,,,,30154,,obscured,TRUE,gps,gps,,Salesópolis,São Paulo,Brazil,São Paulo,Salesópolis,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
259675841,376c6370-7932-4551-8e3c-e768c2230965,2025-01-03 08:32:59,2025-01-03,2025-01-03 11:32:59 UTC,Brasilia,1200997,helberthpeixoto,Helberth Peixoto,2025-01-26 19:01:09 UTC,2025-04-13 09:00:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/259675841,https://inaturalist-open-data.s3.amazonaws.com/photos/466194490/medium.jpeg,,,,1,0,FALSE,2,"São Paulo, BR",-232.035.627.508,-451.065.078.058,1645,,,,30196,,obscured,TRUE,gps,gps,,Cunha,São Paulo,Brazil,São Paulo,Cunha,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
259709869,71f00da0-00f6-4a06-a939-8e1f8cfc743c,2025-01-26 15:30:00,2025-01-26,2025-01-26 18:30:00 UTC,Brasilia,8051391,rigistrandobichoporai,registrandobichoporai,2025-01-27 00:40:21 UTC,2025-01-28 14:00:33 UTC,research,,https://www.inaturalist.org/observations/259709869,https://static.inaturalist.org/photos/466262022/medium.jpeg,,,"estava numa mata de baixada, onde se passa um ribeirão",1,0,FALSE,2,"Minas Gerais, BR",-2.235.114.837,-45.625.404.856,1290,,,,30298,obscured,obscured,TRUE,,,,Cachoeira de Minas,Minas Gerais,Brazil,Minas Gerais,Cachoeira de Minas,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
259873836,96e81fe0-feea-429e-ac45-5c909a0b6ec7,2024-10-09 12:06:22-03:00,2024-10-09,2024-10-09 15:06:22 UTC,Brasilia,7884125,villanijp,João Pedro Bado Villani,2025-01-28 16:12:00 UTC,2025-02-04 13:41:24 UTC,research,,https://www.inaturalist.org/observations/259873836,https://static.inaturalist.org/photos/466584810/medium.jpg,,,,2,0,FALSE,3,"São Paulo, BR",-232.487.993.316,-45.363.406.477,15,,,,30196,,obscured,TRUE,,,,São Luiz do Paraitinga,São Paulo,Brazil,São Paulo,São Luiz do Paraitinga,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
259932397,f73af9a9-83ef-4997-bca3-37d8248ee3c1,2024-05-15 22:41:16Z,2024-05-15,2024-05-15 22:41:16 UTC,Brasilia,8856478,aj2359,,2025-01-29 04:59:16 UTC,2025-04-13 15:12:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/259932397,https://inaturalist-open-data.s3.amazonaws.com/photos/466701636/medium.jpg,,,,1,0,FALSE,3,"São Paulo, BR",-230.789.274.335,-463.809.931.344,89,,,,30217,,obscured,TRUE,,,,Nazaré Paulista,São Paulo,Brazil,São Paulo,Nazaré Paulista,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
260863659,aa166c55-9fd1-4349-b928-6fc3d33b1cce,2025-01-31 09:20:01-03:00,2025-01-31,2025-01-31 12:20:01 UTC,Brasilia,8887505,lailafsantana,,2025-02-07 02:50:44 UTC,2025-04-08 19:40:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260863659,https://inaturalist-open-data.s3.amazonaws.com/photos/468545672/medium.jpg,,,,2,0,FALSE,3,"São Paulo, BR",-231.410.912.877,-458.967.151.121,11,,,,30217,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
260913187,5e18f661-f47d-45d9-9637-2b0ca0327453,2011/05/21 21:07,2011-05-21,2011-05-22 00:07:00 UTC,Brasilia,8519723,ajdeberdt,AJDeberdt,2025-02-07 17:30:29 UTC,2025-04-14 18:07:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/260913187,https://inaturalist-open-data.s3.amazonaws.com/photos/468643246/medium.jpg,,,,1,0,FALSE,,"Minas Gerais, BR",-218.682.758.598,-428.961.583.229,61,,,,30338,,obscured,TRUE,,,,Além Paraíba,Minas Gerais,Brazil,Minas Gerais,Além Paraíba,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
261572475,75216cca-961a-49ed-ae7a-e01475d8cd5b,2025-02-13 09:17:34,2025-02-13,2025-02-13 12:17:34 UTC,Brasilia,7837196,rafaelaugust0,Rafael Augusto,2025-02-13 22:00:20 UTC,2025-02-15 02:32:44 UTC,research,,https://www.inaturalist.org/observations/261572475,https://static.inaturalist.org/photos/469952811/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-232.518.735.695,-459.886.504.472,22394,,,,30196,,obscured,TRUE,gps,gps,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
263110501,307dc128-aac6-4c75-85cc-08ec4ddc5673,2025-01-19 12:41:58,2025-01-19,2025-01-19 15:41:58 UTC,Brasilia,6016973,roamaro,Rodolfo Amaro,2025-02-26 01:24:11 UTC,2025-03-18 02:01:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263110501,https://inaturalist-open-data.s3.amazonaws.com/photos/472611891/medium.jpeg,,,,2,0,FALSE,2,"Minas Gerais, BR",-221.962.653.096,-450.310.762.874,2920,,,,30318,,obscured,TRUE,,,,São Lourenço,Minas Gerais,Brazil,Minas Gerais,São Lourenço,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
263118052,58ea299e-6f46-4c23-996b-a0c279675253,2024-12-13 10:30:00-03:00,2024-12-13,2024-12-13 13:30:00 UTC,Brasilia,3768876,irishees,,2025-02-26 03:04:05 UTC,2025-04-17 08:12:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263118052,https://inaturalist-open-data.s3.amazonaws.com/photos/472628169/medium.jpg,,,,1,0,FALSE,3,"Rio de Janeiro, BR",-21.891.982.871,-423.361.845.221,35,,,,30338,,obscured,TRUE,,,,Cantagalo,Rio de Janeiro,Brazil,Rio de Janeiro,Cantagalo,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
263868670,81d35bb8-7832-44cf-ba3f-ca1dd89317ef,2025-03-04 10:56:35,2025-03-04,2025-03-04 13:56:35 UTC,Brasilia,8061781,shinjiw,,2025-03-04 13:57:30 UTC,2025-04-11 07:48:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/263868670,https://inaturalist-open-data.s3.amazonaws.com/photos/474113887/medium.jpeg,,,,1,0,FALSE,2,"São Paulo, BR",-235.896.871.015,-461.836.170.133,,,,,30175,,obscured,TRUE,gps,gps,,Guaratinguetá,São Paulo,Brazil,São Paulo,Guaratinguetá,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
264647522,94a2360a-4c31-45d0-ba0d-b7664ef248fa,2025/03/08 09:37,2025-03-08,2025-03-08 12:37:00 UTC,Brasilia,5415994,ruirandi,Rui Randi,2025-03-09 12:12:46 UTC,2025-04-11 22:52:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/264647522,https://inaturalist-open-data.s3.amazonaws.com/photos/475234567/medium.jpeg,,,,1,0,FALSE,,"São Paulo, BR",-232.946.076.141,-468.214.919.898,61,,,,30196,,obscured,TRUE,,,,Jundiaí,São Paulo,Brazil,São Paulo,Jundiaí,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
264949714,bcd41f40-9af6-492e-87e6-e56b4670e6b5,2021/05/28,2021-05-28,,Brasilia,142611,antonio_silveira,Antonio Silveira,2025-03-11 17:13:05 UTC,2025-04-15 08:56:07 UTC,research,,https://www.inaturalist.org/observations/264949714,https://static.inaturalist.org/photos/475821666/medium.jpg,,"macacos de Jundiaí, monkeys of Jundiai, Callithrix aurita, Monkeys of brazil, macacos do brasil, mammals of Brazil, fauna, Antonio Silveira, wildlife, mammals of atlantic forest, Macacos da serra do japi",,1,0,FALSE,,"São Paulo, BR",-232.717.614.612,-468.478.168.117,203,,,,30196,,obscured,TRUE,,,,Jundiaí,São Paulo,Brazil,São Paulo,Jundiaí,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
264962940,a674a0d4-b934-4110-88c0-d87321a39b8b,2025-03-09 10:18:08-03:00,2025-03-09,2025-03-09 13:18:08 UTC,Brasilia,8020136,viniciusradica,Rádica Fishing,2025-03-11 19:18:26 UTC,2025-04-12 06:15:38 UTC,research,,https://www.inaturalist.org/observations/264962940,https://static.inaturalist.org/photos/475846742/medium.jpg,,,,1,0,FALSE,3,"São Paulo, BR",-234.914.300.527,-460.526.512.751,11940,,,,30175,,obscured,TRUE,,,,Mogi das Cruzes,São Paulo,Brazil,São Paulo,Mogi das Cruzes,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
265057109,b4e73ddc-97cc-455c-9eb2-1555e35f2028,2024-12-08 10:23:42-03:00,2024-12-08,2024-12-08 13:23:42 UTC,Brasilia,8990062,fernandofariasbirding,,2025-03-12 15:27:12 UTC,2025-03-13 12:51:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265057109,https://inaturalist-open-data.s3.amazonaws.com/photos/476032091/medium.jpg,,,,1,0,FALSE,3,"São Paulo, BR",-236.736.378.532,-457.650.501.615,3664,,,,30154,,obscured,TRUE,,,,Salesópolis,São Paulo,Brazil,São Paulo,Salesópolis,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
265183707,38bcb615-5520-4968-bdbf-d81e3ed8888f,2025-03-13 14:14:00,2025-03-13,2025-03-13 17:14:00 UTC,Brasilia,4021858,renon_andrade,Renon Andrade,2025-03-13 17:14:24 UTC,2025-04-12 10:43:54 UTC,research,,https://www.inaturalist.org/observations/265183707,https://static.inaturalist.org/photos/476282614/medium.jpeg,,,Bando de 5 indivíduos; travessia entre fragmentos em área rural.,1,0,FALSE,2,"São Paulo, BR",-232.301.381.812,-463.071.506.215,63,,,,30196,,obscured,TRUE,gps,gps,,Aruja,São Paulo,Brazil,São Paulo,Aruja,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
265191052,1ff683c5-faf9-453c-896d-45dc66f09085,2024-08-20 10:30:45,2024-08-20,2024-08-20 13:30:45 UTC,Brasilia,2321769,santiago206,Santiago Rodrigues,2025-03-13 18:26:02 UTC,2025-03-13 20:21:49 UTC,research,,https://www.inaturalist.org/observations/265191052,https://static.inaturalist.org/photos/476296947/medium.jpeg,,,,1,0,FALSE,2,"Serra do Mar, BR-SP, BR",-236.554.334.229,-45.618.912.497,704,,,,30154,,obscured,TRUE,gps,gps,,Salesópolis,São Paulo,Brazil,São Paulo,Salesópolis,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
265212887,25dda8b7-b844-48d9-a3ef-1b74dbeff92d,2025-03-09 12:25:18-03:00,2025-03-09,2025-03-09 15:25:18 UTC,Brasilia,8527861,rubelio,Rubelio Souza,2025-03-13 22:03:29 UTC,2025-03-16 01:54:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265212887,https://inaturalist-open-data.s3.amazonaws.com/photos/476339795/medium.jpg,,,,2,0,FALSE,3,"São Paulo, BR",-233.384.021.868,-464.609.367.993,74,,,,30196,,obscured,TRUE,,,,Mairiporã,São Paulo,Brazil,São Paulo,Mairiporã,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
265772373,dd71b9db-6908-4bab-ab68-f2dfde538ee7,2025/03/16 11:49,2025-03-16,2025-03-16 14:49:00 UTC,Brasilia,6350539,aleixoitalo,Italo Aleixo de Faria,2025-03-18 01:02:33 UTC,2025-03-18 18:40:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/265772373,https://inaturalist-open-data.s3.amazonaws.com/photos/477437761/medium.jpg,,Mambucaba,,1,0,FALSE,,"Rio de Janeiro, BR",-231.771.827.522,-445.918.704.836,15,,,,30217,,obscured,TRUE,,,,Parati,Rio de Janeiro,Brazil,Rio de Janeiro,Parati,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
266477350,90eaf288-e911-4380-a6be-8a12a6c6f887,2025/03/22 09:25,2025-03-22,2025-03-22 12:25:00 UTC,Brasilia,3930990,grigolin,Grigolin,2025-03-23 00:54:40 UTC,2025-03-25 13:38:57 UTC,research,,https://www.inaturalist.org/observations/266477350,https://static.inaturalist.org/photos/478789393/medium.jpg,https://static.inaturalist.org/sounds/1346363.mp3?1742759412,,,2,0,FALSE,,"Rio de Janeiro, BR",-220.763.314.826,-428.639.061.333,15,,,,30318,,obscured,TRUE,,,,Sapucaia,Rio de Janeiro,Brazil,Rio de Janeiro,Sapucaia,Sagui-da-Serra-Escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
268580697,c951944b-e517-4350-96da-69f1241f8650,2025/03/21 11:57,2025-03-21,2025-03-21 14:57:00 UTC,Brasilia,5206464,allan_sfx,Allan Souza,2025-04-04 17:25:50 UTC,2025-04-05 17:16:45 UTC,research,,https://www.inaturalist.org/observations/268580697,https://static.inaturalist.org/photos/482790809/medium.jpg,,,,2,0,FALSE,,"São Paulo, BR",-228.677.131.503,-458.695.765.615,8495,,,,30237,,obscured,TRUE,,,,São José dos Campos,São Paulo,Brazil,São Paulo,São José dos Campos,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
270451940,c8d0cf9e-da58-4cea-b310-33cd7db7dd8c,2024/11/02 09:38,2024-11-02,2024-11-02 12:38:00 UTC,Brasilia,6374995,pierossi,,2025-04-14 16:31:37 UTC,2025-04-14 22:01:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/270451940,https://inaturalist-open-data.s3.amazonaws.com/photos/486384782/medium.jpg,,,Juvenil,1,0,FALSE,,"Rio de Janeiro, BR",-22.492.164.198,-430.106.585.355,200,,,,30278,,obscured,TRUE,,,,Petrópolis,Rio de Janeiro,Brazil,Rio de Janeiro,Petrópolis,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
271412742,457371d2-237c-41a2-a29c-3eaa3e61ae6b,2025-04-18 16:39:59,2025-04-18,2025-04-18 19:39:59 UTC,Brasilia,5541256,priscilafornitani,Priscila Fornitani,2025-04-19 11:31:43 UTC,2025-04-19 12:52:16 UTC,research,CC-BY-SA,https://www.inaturalist.org/observations/271412742,https://inaturalist-open-data.s3.amazonaws.com/photos/488212183/medium.jpeg,,,,1,0,FALSE,2,"São Paulo, BR",-230.743.886.442,-451.535.970.137,,,,,30217,,obscured,TRUE,gps,gps,,Cunha,São Paulo,Brazil,São Paulo,Cunha,Sagui-da-serra-escuro,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
272269504,266cf5c5-e389-4c88-94af-4f23539ade1f,2025-04-22 11:26:58,2025-04-22,2025-04-22 14:26:58 UTC,Brasilia,2321769,santiago206,Santiago Rodrigues,2025-04-22 19:21:51 UTC,2025-04-23 20:25:56 UTC,research,,https://www.inaturalist.org/observations/272269504,https://static.inaturalist.org/photos/489821719/medium.jpeg,,,,2,0,FALSE,2,"São Paulo, BR",-236.392.478.139,-459.613.160.945,485,,,,30154,,obscured,TRUE,gps,gps,,Salesópolis,São Paulo,Brazil,São Paulo,Salesópolis,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
272309083,8f603ef0-630d-4757-b0a0-74cacebee1df,2022/03/06 10:27,2022-03-06,2022-03-06 13:27:00 UTC,Brasilia,4123234,thelmag,Thelma Gatuzzo,2025-04-22 22:25:03 UTC,2025-04-23 20:26:49 UTC,research,,https://www.inaturalist.org/observations/272309083,https://static.inaturalist.org/photos/489895712/medium.jpg,,"2022, Animais silvestres, Animalia, Animals, Fauna, Flora, Nature, Natureza, Salesópolis, São Paulo, TEG©, Thelma Gátuzzô©, Wild, Wild Life, pajáro",,2,0,FALSE,,"São Paulo, BR",-23.518.985.339,-459.971.494.246,217,,,,30175,,obscured,TRUE,,,,Salesópolis,São Paulo,Brazil,São Paulo,Salesópolis,Buffy-tufted-ear Marmoset,Callithrix aurita,Sagui-da-serra-escuro,Mammalia,43375
